Date,Open,High,Low,Close,Adj Close,Volume
2020-01-07,35.334999,35.490002,35.064999,35.224998,35.096649,3871200
2020-01-08,35.305000,36.215000,35.205002,35.770000,35.639664,7609000
2020-01-09,36.355000,36.525002,36.130001,36.500000,36.367001,4257400
2020-01-10,36.720001,36.764999,36.014999,36.189999,36.058125,4863000
2020-01-13,36.415001,36.924999,36.250000,36.919998,36.785469,3547000
2020-01-14,36.764999,37.134998,36.549999,36.744999,36.611107,5305400
2020-01-15,36.720001,37.275002,36.680000,37.000000,36.865181,6929400
2020-01-16,37.490002,37.900002,37.400002,37.900002,37.761906,3962200
2020-01-17,38.165001,38.325001,37.945000,38.255001,38.115604,6911000
2020-01-21,37.875000,38.314999,37.855000,38.040001,37.901390,5034600
2020-01-22,38.345001,38.580002,37.980000,38.060001,37.921314,3390600
2020-01-23,37.779999,38.205002,37.349998,38.139999,38.001026,5179000
2020-01-24,38.400002,38.410000,36.634998,37.115002,36.979767,10740400
2020-01-27,35.180000,35.869999,35.035000,35.340000,35.211227,13672800
2020-01-28,35.845001,36.744999,35.669998,36.435001,36.302242,6222200
2020-01-29,36.935001,37.000000,36.264999,36.340000,36.207581,4409600
2020-01-30,35.575001,36.750000,35.299999,36.654999,36.521435,7025000
2020-01-31,36.439999,36.500000,34.345001,34.685001,34.558617,13743000
2020-02-03,35.205002,36.105000,35.160000,35.445000,35.315845,6987000
2020-02-04,36.750000,37.369999,36.619999,37.060001,36.924961,5444000
2020-02-05,38.150002,38.410000,37.605000,38.314999,38.175385,6672400
2020-02-06,38.705002,38.779999,38.305000,38.709999,38.568947,3941200
2020-02-07,38.310001,38.580002,37.889999,38.115002,37.976116,5909000
2020-02-10,37.750000,38.950001,37.740002,38.950001,38.808071,4518600
2020-02-11,39.465000,39.755001,38.955002,39.150002,39.007347,5982600
2020-02-12,39.689999,39.965000,39.540001,39.884998,39.739666,4594400
2020-02-13,39.330002,40.119999,39.215000,39.735001,39.590214,5260200
2020-02-14,39.884998,39.965000,39.439999,39.930000,39.784500,4598800
2020-02-18,39.529999,39.755001,39.075001,39.615002,39.470654,4920600
2020-02-19,39.985001,40.435001,39.865002,40.180000,40.033592,2816000
2020-02-20,39.950001,40.270000,38.500000,39.654999,39.510506,7485400
2020-02-21,39.145000,39.250000,38.119999,38.435001,38.294952,10155200
2020-02-24,34.845001,35.764999,34.189999,34.590000,34.463959,16498800
2020-02-25,35.084999,35.279999,31.129999,31.455000,31.340384,17715800
2020-02-26,31.895000,33.075001,30.844999,31.110001,30.996643,16942600
2020-02-27,29.270000,30.500000,26.865000,26.875000,26.777071,27476400
2020-02-28,24.495001,26.695000,23.625000,26.695000,26.597729,29334200
2020-03-02,27.000000,29.969999,26.035000,29.930000,29.820940,19694200
2020-03-03,30.080000,31.325001,26.594999,27.385000,27.285213,25196800
2020-03-04,28.985001,30.895000,28.225000,30.830000,30.717663,14220800
2020-03-05,28.500000,29.500000,27.010000,27.735001,27.633940,20202400
2020-03-06,25.170000,26.700001,24.360001,26.350000,26.253986,18677400
2020-03-09,20.785000,22.799999,20.000000,20.195000,20.121412,25803600
2020-03-10,22.500000,23.385000,20.025000,23.385000,23.299789,24889400
2020-03-11,21.469999,21.750000,19.090000,19.940001,19.867344,24775000
2020-03-12,15.800000,18.219999,14.150000,14.155000,14.103422,44989800
2020-03-13,16.844999,18.135000,14.440000,18.084999,18.019100,35916400
2020-03-16,12.500000,15.265000,11.625000,11.765000,11.722130,43515000
2020-03-17,12.530000,14.175000,11.385000,13.960000,13.909132,43122400
2020-03-18,11.130000,12.565000,9.850000,11.820000,11.776930,63240200
2020-03-19,11.410000,12.650000,10.450000,11.745000,11.702204,47756200
2020-03-20,12.180000,12.440000,10.100000,10.150000,10.113015,47508400
2020-03-23,10.070000,10.235000,8.755000,9.315000,9.281058,63418400
2020-03-24,10.805000,11.995000,10.750000,11.920000,11.876566,49427400
2020-03-25,12.080000,13.770000,11.330000,12.355000,12.339483,61940600
2020-03-26,12.755000,14.765000,12.700000,14.510000,14.491777,45637200
2020-03-27,13.185000,14.450000,12.810000,13.200000,13.183422,46225400
2020-03-30,13.565000,14.600000,13.235000,14.490000,14.471802,32701200
2020-03-31,14.315000,14.770000,13.585000,13.815000,13.797649,48913200
2020-04-01,12.265000,12.820000,11.615000,11.970000,11.954967,45514400
2020-04-02,11.835000,12.920000,11.735000,12.790000,12.773937,47101200
2020-04-03,12.645000,13.020000,11.795000,12.240000,12.224627,41665200
2020-04-06,13.675000,15.025000,13.500000,14.715000,14.696519,41583000
2020-04-07,16.275000,16.405001,14.695000,14.715000,14.696519,59664000
2020-04-08,15.200000,16.434999,14.805000,16.209999,16.189642,40655200
2020-04-09,16.844999,17.480000,16.459999,16.945000,16.923719,53853200
2020-04-13,16.760000,16.820000,15.700000,16.450001,16.429340,43303400
2020-04-14,17.445000,18.100000,17.235001,17.945000,17.922462,38211200
2020-04-15,16.754999,17.129999,16.355000,16.790001,16.768913,33866800
2020-04-16,17.035000,17.195000,16.424999,17.035000,17.013605,42307200
2020-04-17,18.174999,18.530001,17.629999,18.424999,18.401859,37022800
2020-04-20,17.629999,18.334999,17.385000,17.434999,17.413103,35936400
2020-04-21,16.525000,16.770000,15.655000,15.825000,15.805125,43077600
2020-04-22,16.754999,17.215000,16.514999,16.895000,16.873783,24901400
2020-04-23,17.150000,17.764999,16.834999,16.875000,16.853807,36714200
2020-04-24,17.190001,17.715000,16.780001,17.590000,17.567909,28577800
2020-04-27,17.995001,18.570000,17.900000,18.365000,18.341934,23238600
2020-04-28,19.120001,19.184999,18.035000,18.094999,18.072275,36668400
2020-04-29,19.205000,19.830000,18.985001,19.495001,19.470516,29156800
2020-04-30,19.209999,19.315001,18.584999,18.950001,18.926201,30899600
2020-05-01,17.934999,18.090000,17.209999,17.430000,17.408112,33125400
2020-05-04,17.070000,17.665001,16.775000,17.615000,17.592878,21443000
2020-05-05,18.170000,18.650000,17.995001,18.084999,18.062288,22136000
2020-05-06,18.434999,18.514999,17.684999,17.725000,17.702742,26540200
2020-05-07,18.370001,18.740000,18.245001,18.355000,18.331947,22188000
2020-05-08,18.990000,19.334999,18.770000,19.254999,19.230816,20463600
2020-05-11,18.834999,19.570000,18.750000,19.285000,19.260780,21826600
2020-05-12,19.520000,19.615000,18.094999,18.100000,18.077269,24825200
2020-05-13,17.995001,18.205000,16.650000,17.165001,17.143444,37855000
2020-05-14,16.645000,17.790001,16.190001,17.790001,17.767660,41451200
2020-05-15,17.285000,18.010000,17.080000,18.000000,17.977392,31935400
2020-05-18,19.299999,19.975000,19.215000,19.665001,19.640303,26279400
2020-05-19,19.530001,19.889999,19.040001,19.059999,19.036062,24525200
2020-05-20,19.805000,20.200001,19.750000,20.020000,19.994856,20024400
2020-05-21,19.990000,20.165001,19.355000,19.584999,19.560402,26277200
2020-05-22,19.540001,19.740000,19.270000,19.690001,19.665272,14088200
2020-05-26,21.010000,21.059999,20.360001,20.445000,20.419323,18760200
2020-05-27,21.065001,21.344999,19.985001,21.340000,21.313198,24204600
2020-05-28,21.594999,22.045000,21.075001,21.235001,21.208332,21445800
2020-05-29,21.125000,21.635000,20.450001,21.485001,21.458017,25808800
2020-06-01,21.360001,21.905001,21.245001,21.770000,21.742661,13758600
2020-06-02,21.985001,22.320000,21.674999,22.320000,22.291967,16631400
2020-06-03,22.790001,23.430000,22.715000,23.219999,23.190838,17846400
2020-06-04,22.950001,23.385000,22.510000,22.995001,22.966122,21390800
2020-06-05,24.325001,25.230000,24.309999,24.764999,24.733898,24524400
2020-06-08,25.010000,25.725000,24.860001,25.695000,25.662729,16026600
2020-06-09,25.000000,25.490000,24.775000,25.135000,25.103434,19661800
2020-06-10,25.275000,25.485001,24.510000,24.700001,24.668982,28500200
2020-06-11,22.879999,23.080000,20.240000,20.385000,20.359400,48438000
2020-06-12,21.969999,22.115000,19.980000,21.129999,21.103462,34717600
2020-06-15,19.815001,21.975000,19.559999,21.725000,21.697716,26411000
2020-06-16,23.525000,23.545000,21.850000,22.969999,22.941151,27357600
2020-06-17,23.225000,23.290001,22.514999,22.670000,22.641529,16723800
2020-06-18,22.334999,22.825001,22.215000,22.700001,22.671494,15716000
2020-06-19,23.530001,23.575001,22.010000,22.299999,22.271992,21055000
2020-06-22,22.170000,22.840000,21.915001,22.775000,22.746397,12902800
2020-06-23,23.379999,23.610001,22.965000,23.065001,23.036034,13761200
2020-06-24,22.570000,22.719999,20.865000,21.320000,21.293222,29068000
2020-06-25,21.165001,22.040001,20.709999,21.969999,21.942408,20195400
2020-06-26,21.725000,21.770000,20.285000,20.400000,20.374378,23108200
2020-06-29,20.680000,21.309999,20.184999,21.309999,21.283236,17411800
2020-06-30,21.225000,22.514999,21.180000,22.180000,22.152143,17873600
2020-07-01,22.385000,22.879999,22.270000,22.590000,22.561630,19006400
2020-07-02,23.410000,23.719999,22.799999,22.950001,22.921179,17203200
2020-07-06,23.885000,24.120001,23.690001,24.020000,23.989834,14732800
2020-07-07,23.629999,24.125000,23.180000,23.260000,23.230789,14961800
2020-07-08,23.459999,23.830000,23.035000,23.799999,23.770109,14111600
2020-07-09,23.959999,24.010000,22.565001,23.395000,23.365620,19465800
2020-07-10,23.360001,24.180000,23.040001,24.115000,24.084713,13980000
2020-07-13,24.695000,25.275000,23.330000,23.485001,23.455505,19627400
2020-07-14,23.125000,24.475000,22.850000,24.385000,24.354376,22470000
2020-07-15,25.190001,25.340000,24.480000,25.065001,25.033522,19134600
2020-07-16,24.594999,24.930000,24.420000,24.815001,24.783834,12577800
2020-07-17,25.065001,25.230000,24.575001,25.030001,24.998566,10825000
2020-07-20,24.975000,25.820000,24.780001,25.629999,25.597809,10791000
2020-07-21,26.135000,26.254999,25.549999,25.785000,25.752615,14608600
2020-07-22,25.715000,26.305000,25.684999,26.240000,26.207047,10376400
2020-07-23,26.135000,26.325001,24.950001,25.290001,25.258240,17185600
2020-07-24,24.815001,25.075001,24.430000,24.820000,24.788828,17366200
2020-07-27,24.975000,25.395000,24.790001,25.334999,25.303179,10934000
2020-07-28,25.160000,25.455000,24.790001,24.870001,24.838768,10729600
2020-07-29,25.094999,25.924999,25.075001,25.775000,25.742628,10110600
2020-07-30,25.010000,25.610001,24.480000,25.500000,25.467974,17065000
2020-07-31,25.969999,26.129999,24.885000,26.105000,26.072214,15709000
2020-08-03,26.545000,26.844999,26.405001,26.635000,26.601549,9230800
2020-08-04,26.430000,26.959999,26.430000,26.934999,26.901173,10125800
2020-08-05,27.320000,27.535000,27.240000,27.445000,27.410532,9164400
2020-08-06,27.299999,28.040001,27.219999,28.004999,27.969828,11800800
2020-08-07,27.745001,28.120001,27.500000,28.059999,28.024759,14788400
2020-08-10,28.200001,28.370001,27.660000,28.309999,28.274445,10513800
2020-08-11,28.655001,28.815001,27.420000,27.635000,27.600294,13895200
2020-08-12,28.270000,28.985001,28.270000,28.754999,28.718885,10382800
2020-08-13,28.559999,28.975000,28.360001,28.629999,28.594044,7720600
2020-08-14,28.504999,28.764999,28.309999,28.610001,28.574070,7134600
2020-08-17,28.885000,28.995001,28.785000,28.889999,28.853718,4849800
2020-08-18,29.000000,29.190001,28.559999,29.055000,29.018511,6408200
2020-08-19,29.195000,29.330000,28.555000,28.719999,28.683929,8725800
2020-08-20,28.225000,29.100000,28.195000,28.980000,28.943604,6766200
2020-08-21,28.885000,29.330000,28.795000,29.280001,29.243227,7092600
2020-08-24,29.969999,30.190001,29.695000,30.174999,30.137104,6936400
2020-08-25,30.344999,30.510000,30.004999,30.480000,30.441719,8067600
2020-08-26,30.655001,31.485001,30.504999,31.410000,31.370552,6783600
2020-08-27,31.670000,32.035000,31.125000,31.605000,31.565306,11451600
2020-08-28,31.924999,32.264999,31.565001,32.224998,32.184528,9331400
2020-08-31,32.160000,32.424999,31.815001,31.860001,31.819988,8415200
2020-09-01,32.115002,32.799999,31.850000,32.770000,32.728844,10276200
2020-09-02,33.365002,34.474998,33.014999,34.185001,34.142067,13088600
2020-09-03,33.669998,33.810001,29.850000,30.639999,30.601519,25688600
2020-09-04,30.850000,31.295000,27.855000,29.920000,29.882425,19516400
2020-09-08,28.350000,28.700001,27.350000,27.459999,27.425512,20648400
2020-09-09,28.520000,29.730000,28.275000,29.045000,29.008524,12566000
2020-09-10,29.575001,29.764999,27.285000,27.540001,27.505415,18052800
2020-09-11,28.010000,28.299999,26.825001,27.575001,27.540369,17754400
2020-09-14,28.440001,29.145000,28.295000,28.674999,28.638988,8035200
2020-09-15,29.360001,29.580000,28.820000,29.105000,29.068447,8717000
2020-09-16,29.469999,29.855000,28.690001,28.770000,28.733868,10333000
2020-09-17,27.405001,28.469999,27.275000,28.020000,27.984812,14612600
2020-09-18,28.230000,28.245001,26.365000,27.040001,27.006042,17098600
2020-09-21,25.830000,26.155001,24.840000,26.145000,26.112164,18475200
2020-09-22,26.504999,27.070000,25.865000,26.920000,26.886190,8707200
2020-09-23,27.075001,27.135000,24.924999,25.049999,25.018541,11749000
2020-09-24,24.709999,26.014999,24.385000,25.254999,25.223282,14627000
2020-09-25,25.030001,26.665001,24.815001,26.455000,26.421776,11708600
2020-09-28,27.549999,27.965000,27.295000,27.799999,27.765085,8615000
2020-09-29,27.745001,27.924999,27.150000,27.344999,27.310658,7061800
2020-09-30,27.525000,28.795000,27.465000,27.955000,27.919889,13659400
2020-10-01,28.655001,28.910000,27.980000,28.475000,28.439238,8014600
2020-10-02,27.139999,28.205000,27.010000,27.690001,27.655226,11139000
2020-10-05,28.235001,29.190001,28.219999,29.129999,29.093414,8081600
2020-10-06,29.190001,29.760000,27.764999,27.910000,27.874949,13865000
2020-10-07,28.700001,29.580000,28.695000,29.360001,29.323128,7007600
2020-10-08,29.895000,30.150000,29.650000,30.115000,30.077179,7647000
